source_id,target_id,since
8864,3249,2024
1630,5895,2016
3842,9116,2022
4699,781,2016
8423,2463,2024
6141,7315,2021
9043,7798,2023
9946,2047,2022
2864,4522,2022
8236,25,2018
9620,6507,2024
8483,2987,2015
565,5000,2015
715,2684,2019
6047,5466,2015
2440,8630,2022
1489,3672,2018
6767,7082,2017
3791,5751,2016
9181,5360,2016
7731,6623,2019
8484,6427,2018
2715,4488,2021
9817,45,2024
8134,4030,2023
6024,6897,2017
2541,3574,2017
3129,7016,2024
4509,6850,2016
6565,1125,2022
7414,3363,2021
4541,1156,2019
8643,9009,2019
759,7045,2019
8441,3049,2021
845,1836,2023
8383,7493,2022
5426,6179,2024
504,1116,2022
4097,6205,2016
1742,3157,2020
6584,2185,2019
1576,6385,2022
5687,4866,2016
2845,7549,2016
5170,1476,2024
981,8031,2017
6025,9720,2015
4382,950,2024
5579,927,2015
7347,2925,2020
16,8901,2019
6225,1661,2017
5553,4222,2016
4495,9749,2023
4344,6647,2020
7286,31,2021
4743,1351,2018
5838,771,2022
8075,2482,2022
2006,9557,2023
4176,8910,2020
5226,503,2024
6731,3536,2023
6401,1784,2023
3956,918,2015
4908,8853,2015
7352,1547,2023
4927,125,2017
8657,5923,2018
7978,499,2024
1289,4274,2018
3498,909,2021
1674,264,2023
5704,6039,2023
2523,6666,2019
1066,271,2019
7985,4621,2022
6622,3178,2022
8764,7662,2015
8503,3955,2020
9421,3519,2021
6705,9537,2020
7547,7481,2021
9282,4870,2016
3038,7235,2021
6312,7157,2015
6694,8829,2022
9763,9476,2024
7018,2939,2021
2060,3789,2022
2701,8199,2019
3510,2038,2020
4119,6694,2023
3409,1494,2021
7576,6048,2024
7095,4999,2016
9735,4680,2024
3997,5806,2016
6849,5744,2021
4381,9060,2020
7595,8977,2018
7329,1338,2024
8428,9797,2017
8404,5405,2021
279,8548,2015
2146,1663,2015
4617,3136,2022
9096,8695,2019
1754,4996,2015
1470,581,2017
5961,2645,2018
3479,9096,2019
5639,1662,2018
7906,5648,2021
2136,7024,2018
6867,6076,2016
8616,1866,2015
2625,7757,2019
4681,1860,2016
1248,8528,2021
730,9071,2023
792,4622,2024
3901,2371,2018
827,4151,2022
1535,2190,2022
2831,726,2016
6892,1583,2017
1946,4444,2024
6742,7370,2020
1952,4579,2022
4837,2639,2016
8653,5336,2022
6842,4222,2024
326,2221,2019
8296,7481,2018
5528,754,2022
1564,4616,2024
5069,3076,2020
7232,2135,2021
7957,3107,2020
328,2291,2016
8,2746,2015
7066,5486,2019
143,1444,2016
8867,8839,2019
7959,7295,2024
8187,1123,2020
3678,2845,2024
6265,7771,2021
2000,4152,2016
196,6119,2022
2785,765,2015
80,8554,2024
5877,2133,2019
5025,268,2020
8049,2134,2022
265,3323,2020
9085,4761,2024
4259,4613,2018
4549,5276,2019
3795,9559,2023
8444,5229,2017
2980,6043,2015
1112,2685,2022
799,7059,2022
1905,7521,2020
5564,777,2016
5763,899,2016
5385,2412,2015
5198,7677,2015
1038,5471,2015
4667,3752,2016
6032,3200,2021
1524,1138,2015
6616,8453,2024
4151,9336,2016
1719,589,2022
7222,5498,2019
4587,9478,2015
4833,1689,2024
9951,4620,2021
1979,9423,2020
1047,9136,2017
3436,2444,2019
3721,6007,2021
4580,6865,2023
3130,9193,2023
9069,6558,2019
6642,164,2019
1877,7529,2018
6063,3645,2024
2732,6791,2021
9083,2445,2017
9610,6948,2021
9320,6797,2019
9677,7439,2018
9526,7281,2017
7678,6332,2024
377,6084,2016
3731,3833,2020
5595,482,2016
7535,3118,2016
2328,2264,2019
2397,4792,2022
3446,4997,2016
5565,2928,2024
4888,1863,2023
6840,8264,2023
5343,2558,2023
5665,1333,2015
7040,3963,2015
3273,8762,2019
5061,361,2018
9322,3035,2016
2152,9145,2021
170,3056,2017
1784,2809,2023
9077,5003,2017
833,4344,2015
5772,2057,2018
8014,8978,2021
8940,8099,2022
6084,5484,2023
1250,9153,2019
7081,7539,2019
6205,6218,2015
4039,561,2016
5478,2254,2021
5234,3586,2021
8452,9772,2023
8040,1211,2021
269,5934,2015
4620,5204,2020
9060,8347,2015
1311,1201,2017
544,209,2020
5443,5289,2024
9610,9067,2016
3153,875,2017
6627,4616,2020
5202,9486,2017
7945,9513,2020
331,5246,2023
9926,3646,2020
9584,2669,2021
3854,8870,2022
3332,5045,2015
731,9726,2017
6375,1688,2016
7710,7765,2022
2821,3197,2023
6932,3596,2021
6244,2358,2023
1294,2920,2020
8263,4329,2017
8184,29,2023
2012,5215,2021
4715,7142,2017
3786,3214,2018
5263,5226,2024
3877,500,2016
8230,8410,2017
8510,3058,2023
7703,2715,2024
4350,7190,2018
6278,1705,2021
4387,5537,2021
2116,5542,2015
8410,3724,2016
1777,5932,2019
9782,8184,2023
1403,1255,2024
221,7745,2023
7810,1582,2023
1030,9524,2023
4440,3796,2019
1242,9684,2015
9129,5257,2018
1330,5422,2015
770,2230,2016
5901,9154,2017
5587,3161,2017
7255,8412,2016
8476,6014,2024
854,6998,2021
3388,3568,2016
9310,9348,2024
1206,9906,2022
9196,3796,2024
4939,9653,2024
9313,3212,2015
1309,7766,2018
8126,8644,2017
5417,9164,2023
8436,3426,2015
8551,1102,2022
8658,4842,2019
9494,1895,2016
6722,8132,2024
8256,9918,2021
2870,3396,2024
1056,1207,2023
4753,8684,2015
9953,2404,2021
7745,7357,2020
4642,4147,2015
7441,6779,2017
109,3944,2019
1440,6135,2023
8306,5634,2023
4465,2187,2018
7540,1945,2022
8831,3863,2024
8969,9547,2019
4097,8265,2015
3127,9165,2017
3201,9248,2019
8618,8595,2016
9151,1886,2024
4791,6018,2023
684,779,2018
4478,2701,2019
8481,2061,2016
694,8737,2021
3951,1115,2015
502,2571,2022
132,8600,2015
6583,8626,2019
2022,4192,2015
1221,4771,2016
5206,8086,2023
1751,9743,2018
9227,7745,2023
7842,9165,2020
1987,768,2023
8669,8273,2017
6186,6575,2016
9107,6311,2024
3480,5944,2022
2800,2109,2019
7510,2882,2015
194,9969,2023
8993,9325,2016
3248,7530,2019
8074,9201,2020
4515,7876,2016
4200,5380,2018
5738,2659,2023
5517,6198,2022
1809,5536,2024
9637,6749,2021
6457,8389,2016
8199,2520,2016
4785,2614,2023
7941,6896,2018
7245,7901,2015
3525,3258,2016
9355,6853,2023
733,478,2022
6633,2201,2020
5180,7694,2015
9968,4537,2021
8404,3406,2015
7093,5575,2023
9736,2015,2020
4628,4271,2020
15,9787,2020
5760,7583,2016
2649,9115,2024
7887,709,2021
8581,1910,2020
4822,1416,2016
6774,3797,2022
4241,2271,2019
5746,3068,2021
9624,4244,2019
4382,2378,2017
3324,4975,2022
427,9653,2015
1166,2089,2024
4450,6095,2016
4796,9434,2020
2629,6639,2022
2716,815,2015
5837,7962,2024
5222,5667,2019
7855,6871,2017
2336,6259,2015
275,1251,2021
1320,9653,2016
4872,9488,2020
8786,1107,2015
8914,1720,2015
5488,6318,2021
9519,7398,2023
1862,3639,2021
4722,3032,2016
5623,6921,2020
5819,2130,2015
3011,5278,2019
1370,9616,2024
5725,9030,2018
7429,4128,2023
6982,6395,2015
1437,8090,2024
6798,1416,2023
4862,2536,2021
4806,9621,2019
7493,5564,2021
412,1221,2017
4527,1421,2022
4352,8791,2017
4829,5855,2023
8810,5220,2022
460,6435,2021
7050,2324,2017
5339,4118,2020
9531,9993,2016
5197,5918,2021
8292,4437,2016
349,5572,2024
5178,4216,2019
130,9505,2021
8616,1177,2021
7354,8252,2020
1373,8292,2015
7799,651,2017
4099,7246,2021
6981,346,2022
8521,2598,2023
4906,7987,2022
3469,9768,2016
4793,841,2017
1908,5642,2023
7369,6225,2016
4923,6923,2015
4340,1055,2022
3584,386,2015
5668,6226,2021
1922,2376,2018
9916,5109,2016
2003,3054,2024
1913,5483,2015
664,5181,2015
4789,9383,2018
7867,9839,2021
505,4875,2016
9465,1539,2021
9538,1096,2020
7323,5727,2024
9256,5725,2018
8682,4706,2015
4861,6180,2024
8575,653,2022
6279,1756,2017
8638,9203,2016
2374,7646,2023
5364,4467,2021
8321,1379,2017
1594,8034,2018
3015,5390,2022
4060,276,2017
1204,8544,2018
3848,8619,2020
1725,7058,2017
5700,1324,2023
5696,1406,2015
9651,7523,2017
3154,3339,2022
9658,7205,2018
3434,2823,2018
9057,7031,2018
6624,5914,2022
1564,3751,2017
759,9606,2021
6404,7976,2024
9201,4403,2018
5407,5198,2016
1348,6695,2023
7626,1369,2015
803,1516,2021
6878,2537,2017
6291,7022,2022
812,1351,2024
1402,1690,2023
6367,409,2023
8936,8429,2019
9172,5457,2024
1114,3716,2023
2160,7709,2023
5751,8229,2020
6412,9023,2023
281,7319,2016
8192,3746,2019
8913,6056,2024
1020,1971,2022
8432,3733,2015
6467,1621,2023
176,6661,2017
9491,3656,2023
2621,7574,2021
3096,2703,2016
7229,4836,2023
2743,2170,2024
6837,2984,2018
9816,9191,2022
4527,7065,2018
2292,7685,2024
4345,1705,2019
1321,4015,2016
7835,6943,2022
7180,9475,2020
9385,5611,2021
7760,9381,2017
9050,750,2020
1040,4859,2021
8844,1475,2021
4026,183,2018
2464,1061,2020
6089,5099,2022
6591,5117,2018
2298,7445,2018
1087,2525,2015
5585,7623,2015
4049,947,2016
1326,2833,2023
7588,4797,2022
1419,6180,2018
7734,1423,2018
835,2655,2022
4211,4883,2015
1007,1474,2021
2352,2355,2018
6793,1450,2021
9698,3454,2021
1703,7826,2018
8108,1694,2023
6637,8872,2017
4820,7328,2020
722,7008,2024
2168,2134,2018
7700,8527,2018
803,4323,2016
6360,3171,2020
387,3828,2021
4131,3574,2015
1676,4615,2015
4112,754,2019
9834,8617,2018
1275,252,2019
2279,5005,2020
3451,1751,2023
4888,4884,2018
8612,775,2020
2217,6264,2016
4269,8981,2023
93,4758,2020
8531,4561,2018
3271,544,2024
6442,7113,2023
2831,3192,2019
4557,1451,2018
8616,8928,2017
2746,2439,2022
8520,8878,2018
5855,8109,2020
152,8809,2021
7257,5081,2020
5229,53,2016
5395,7274,2016
9966,7857,2018
2175,2036,2019
8198,4472,2023
9768,7800,2019
3333,7921,2015
9762,5395,2021
6665,4919,2023
2362,4289,2020
3516,7807,2023
98,5284,2019
5705,502,2023
2507,4848,2019
7359,6453,2019
5620,5931,2021
2015,1605,2024
2528,2998,2019
4687,6,2016
2727,6817,2021
7268,8585,2019
4964,1212,2024
1823,5196,2024
463,5678,2023
5726,6165,2022
9515,5211,2018
1594,2988,2017
7672,1639,2019
6176,4687,2017
5478,9707,2021
7171,2066,2022
626,8970,2018
7414,6560,2018
5572,6920,2022
4843,6741,2024
7603,4778,2015
3633,9275,2024
9457,2833,2023
4989,7087,2023
2805,5763,2019
3203,3691,2020
3255,9311,2020
2989,8113,2018
9283,9891,2019
892,6735,2015
5975,2094,2016
4571,690,2015
6544,6583,2022
472,6404,2017
7018,7470,2024
3237,396,2020
8498,6432,2018
1784,6803,2022
9828,2303,2018
2510,7719,2016
804,3373,2018
8227,7403,2019
2439,7023,2023
4330,8734,2021
5861,1349,2024
3156,3246,2015
7280,3827,2024
2724,3210,2020
3695,3734,2019
8672,700,2017
6482,5525,2022
6039,9055,2015
7380,1919,2024
5303,3581,2019
8868,4292,2019
4777,5179,2016
4366,7053,2022
9483,1758,2020
6124,5020,2021
5989,6665,2016
3214,1524,2019
2073,5348,2015
5463,9752,2024
5570,9755,2018
7674,2145,2017
1877,4064,2015
8742,4058,2018
9683,3251,2023
5543,6831,2022
6403,9155,2015
4612,961,2021
8036,9634,2016
8835,651,2019
2984,2014,2017
4387,6024,2016
6233,5329,2016
5173,4884,2024
5112,9963,2018
3873,306,2022
6861,6300,2019
301,7069,2022
7434,5803,2022
7678,3887,2015
6558,8800,2016
1451,1304,2021
6415,3610,2024
1049,927,2016
5470,7824,2020
496,7327,2024
1185,5505,2015
8558,5085,2015
1169,8496,2018
6115,5090,2019
4411,5777,2024
7432,1754,2017
969,8373,2023
7799,5633,2019
3837,2895,2020
3125,8748,2020
4077,7565,2017
2053,8200,2019
4746,3915,2020
2811,9132,2020
9880,3299,2017
5085,909,2019
6522,5337,2019
3189,1117,2020
361,7244,2015
5891,1675,2016
7836,1911,2021
8642,8231,2016
6934,4627,2022
3402,9741,2018
2332,8633,2016
2608,6605,2017
345,2124,2023
8124,7679,2016
961,3597,2019
3785,8053,2020
1246,9089,2015
8676,5983,2018
1773,2270,2024
8981,2894,2019
7985,4557,2024
291,484,2021
1613,7878,2022
117,9689,2018
1505,9089,2021
433,4584,2024
7380,564,2022
3067,7873,2024
5082,426,2016
3879,5589,2023
6533,6656,2016
941,4871,2021
2190,9348,2017
5915,8292,2018
4536,8667,2015
3785,8065,2018
878,7261,2019
4367,5659,2017
5421,1725,2015
5735,5801,2022
752,4085,2016
4937,6275,2021
2255,3588,2021
1655,8510,2024
2963,7024,2022
3284,7273,2018
3164,9632,2018
7206,8648,2023
4855,6202,2024
1510,875,2016
5188,1104,2018
5275,5645,2017
6186,1646,2022
2367,9094,2020
5037,4755,2022
5850,9152,2024
8892,211,2024
5913,9551,2016
842,8550,2016
8902,2627,2021
2217,9665,2024
702,7414,2021
710,9321,2021
447,1960,2024
4773,2480,2023
7228,6032,2024
8158,8813,2022
7554,3112,2024
6289,1822,2018
6755,2795,2015
3529,4143,2023
9485,6907,2024
3129,8800,2015
4679,2278,2017
3395,9360,2019
4335,9462,2021
3168,704,2021
7773,6086,2015
2526,964,2015
3801,276,2016
4872,4253,2021
9496,1797,2023
9957,7543,2021
1118,3349,2015
5060,8773,2015
7220,4086,2016
2537,7866,2019
7777,6682,2017
1026,1505,2020
208,3788,2023
5196,8251,2015
6965,8776,2023
5911,1593,2016
5788,6451,2020
3805,3930,2022
3885,6578,2015
6482,3591,2021
3934,5346,2022
6453,245,2022
2579,8418,2016
6450,1953,2020
5390,2845,2020
417,5125,2018
1183,2265,2015
64,5824,2020
1701,4107,2019
5062,683,2024
3520,3743,2015
4762,1950,2022
8003,5870,2018
9913,6835,2016
3437,6697,2015
9421,4187,2016
7925,3237,2024
2795,6573,2016
6155,7066,2023
4770,6900,2020
1990,5518,2016
7224,6167,2022
3538,5862,2017
7235,2263,2015
6146,2873,2022
9512,2279,2017
2590,4815,2015
9722,1994,2017
3761,5815,2024
3917,933,2015
4058,1319,2017
2873,5449,2023
8084,2949,2022
7334,6419,2020
622,9429,2022
4824,3048,2018
7803,2660,2019
2732,2786,2021
569,8807,2019
4674,8900,2022
8407,9723,2021
4400,5829,2023
7107,864,2015
9042,6854,2020
4714,8047,2021
7488,1959,2017
9682,2108,2022
3081,8730,2020
9955,7335,2020
8771,9192,2017
6206,8212,2023
5834,7628,2024
6451,6060,2016
6233,7367,2017
1493,2132,2017
5238,4432,2024
2959,6877,2021
3957,8294,2020
8443,1826,2020
2119,7101,2020
6116,1322,2022
6244,5020,2021
8950,5460,2017
4906,335,2021
3376,7212,2015
4320,8199,2021
3650,8933,2022
9328,6275,2021
9105,7316,2020
7757,4176,2017
600,1467,2015
9513,6974,2016
1933,269,2024
5065,4249,2020
2014,8217,2023
1583,7458,2020
5159,4899,2017
1860,1848,2020
5182,3744,2023
3479,3171,2024
2664,4599,2023
802,9689,2021
9288,2655,2022
917,9757,2015
5426,7812,2024
9850,2903,2016
3094,3976,2021
633,8605,2022
4356,7900,2016
7984,474,2016
8671,3130,2016
6074,8548,2021
7950,9056,2020
3169,3725,2022
6710,4370,2016
7221,1729,2017
8508,6573,2015
6695,7999,2022
7249,9586,2015
3405,4789,2022
1309,3114,2015
6796,9775,2016
597,3088,2021
692,7346,2021
2057,5598,2015
7479,4836,2022
4017,4853,2018
7593,6920,2015
1757,7892,2016
5910,4503,2022
6716,4786,2016
5313,1881,2018
2243,4573,2018
281,5443,2017
9914,833,2017
2758,261,2024
2600,8309,2021
8742,4719,2018
787,1586,2022
5043,4229,2017
7677,5914,2021
9655,6260,2021
6163,1458,2017
3289,6450,2019
402,6113,2017
6606,4271,2018
2420,3810,2015
9647,1015,2016
4704,349,2015
258,3921,2018
3969,2921,2018
4017,8270,2024
1348,7135,2018
8281,2056,2015
3827,2883,2017
258,9378,2019
3774,9551,2015
3309,5575,2019
8685,1583,2022
2934,8045,2017
74,8344,2015
4129,1329,2018
8746,4511,2023
1636,1358,2021
4119,6283,2023
2807,7564,2019
6673,2990,2018
8768,565,2021
6892,7191,2017
6591,8422,2024
3876,8281,2018
5520,9423,2023
6888,9931,2016
7415,6269,2020
3950,5308,2015
8449,2185,2023
5408,7801,2021
1874,4926,2020
1487,2567,2022
8551,6394,2019
7903,7822,2019
8329,1566,2015
9625,2703,2021
7758,481,2017
5024,3618,2017
6057,9217,2016
5020,9974,2019
6041,4174,2015
2214,6632,2017
1765,9745,2018
5422,6003,2023
5826,9517,2019
4411,7143,2021
7071,1420,2022
4455,3911,2020
1669,8683,2023
9052,7305,2021
4893,3302,2023
894,29,2016
3114,3216,2022
4317,688,2016
5856,5496,2017
3779,7641,2020
2813,8262,2015
8739,1840,2021
7192,318,2020
5137,5061,2022
166,3213,2021
4900,8918,2021
7927,3804,2021
750,4041,2020
231,9618,2024
4672,3634,2023
573,1065,2020
7023,7023,2020
1809,7612,2023
1146,6384,2019
4554,4506,2022
462,6960,2017
5606,4041,2019
4101,3176,2021
3618,2025,2021
7383,9022,2018
5063,7591,2018
6135,6949,2018
4721,4256,2020
7749,4595,2019
4955,2773,2019
7710,4056,2020
4474,6797,2024
5615,2659,2022
8571,5201,2021
8024,8398,2024
1052,5565,2019
3692,6481,2021
3557,7949,2023
5921,5722,2020
2233,6100,2018
3226,62,2015
5402,3651,2024
9194,2544,2016
9622,9690,2020
68,1671,2021
5478,4567,2019
8008,983,2021
6237,856,2016
4617,9588,2018
8408,9914,2020
325,7969,2016
896,8676,2024
8366,9309,2015
5592,6085,2018
202,4275,2016
464,5992,2015
6961,748,2020
8815,8570,2020
2553,9120,2016
3164,7105,2019
1917,6741,2022
5314,9102,2016
6540,5292,2023
8740,4751,2018
9282,9669,2015
8810,13,2015
6685,224,2016
4894,8095,2020
767,6562,2022
885,1976,2023
9989,1948,2018
5649,5612,2019
6140,1135,2017
3752,1280,2020
5996,4286,2024
4984,6317,2022
271,559,2022
49,6636,2015
1458,2771,2021
4404,2368,2023
1472,7675,2015
3729,4817,2017
2596,428,2019
8198,7987,2015
9305,2180,2022
9132,4470,2022
521,4395,2015
3621,3255,2017
9307,5628,2017
9743,7433,2020
407,6613,2021
1824,9363,2020
3397,1450,2015
7761,6289,2024
4676,655,2019
6163,4251,2016
5684,2695,2023
8396,9430,2017
3726,1706,2020
2662,1105,2024
7196,8299,2020
7385,7539,2016
3154,433,2021
1534,180,2024
5645,9797,2021
5489,2771,2018
8653,3971,2017
1716,3609,2018
1704,5657,2021
8481,9867,2021
520,3570,2017
1810,3151,2021
2113,6558,2016
6495,8310,2018
9519,9477,2020
997,5939,2023
8824,5311,2017
8274,5445,2021
9848,7767,2023
8171,1850,2016
9670,3391,2020
3608,1880,2018
4225,6804,2021
9997,3223,2023
3073,6632,2020
2903,2598,2017
1142,2222,2023
4533,3805,2021
5441,6461,2024
1586,9772,2020
3516,655,2020
6240,7320,2020
3186,8265,2016
8240,8747,2021
4338,6771,2022
4051,9873,2015
3225,2669,2018
6454,9842,2016
8514,963,2020
1725,3295,2016
4003,9675,2021
3646,2230,2022
3686,1428,2019
1804,7769,2016
184,8286,2016
6844,2147,2024
6529,5310,2018
3293,5268,2018
9608,5415,2015
3210,5503,2024
8916,2764,2019
5000,4629,2021
297,2714,2021
3243,1802,2020
946,6902,2021
4387,3001,2022
8483,9505,2023
5747,2546,2019
5096,3007,2020
2555,9634,2018
4893,8669,2024
5172,3407,2019
7582,8604,2022
1189,7087,2024
6726,2068,2017
4829,648,2022
6946,65,2023
8425,8201,2016
4620,4529,2022
6662,8422,2018
7398,4348,2019
4179,2611,2015
5335,5986,2017
7607,868,2017
8361,3829,2015
222,1582,2018
7810,1517,2019
16,3504,2022
3238,465,2016
9628,755,2021
4112,41,2016
3061,6225,2021
42,7299,2017
9463,6904,2021
2780,6646,2016
5249,3905,2024
6709,3107,2022
5192,7030,2022
2459,7951,2020
824,4093,2017
779,7778,2023
8172,6644,2015
1048,1979,2023
40,553,2015
552,9703,2018
1796,2796,2022
4375,1163,2024
128,3202,2018
7697,614,2016
8875,9670,2020
7871,7973,2024
8208,2927,2022
9499,3189,2020
7099,9957,2016
4373,4164,2015
9507,2212,2022
9387,2519,2022
6885,8995,2016
5641,8976,2016
5920,5843,2020
5404,2767,2022
2131,5435,2020
1076,8281,2021
9458,8164,2024
8855,1755,2019
1920,7182,2016
8832,9307,2018
8854,2757,2021
4647,253,2021
3848,7937,2022
7211,9502,2019
7935,9189,2021
4142,4410,2018
2680,6807,2015
4747,9371,2023
2742,6432,2018
7012,5000,2020
5646,2786,2024
9220,8679,2016
2976,2275,2023
6585,3824,2015
5697,827,2024
3895,38,2015
8080,9178,2021
682,676,2020
8854,7907,2016
6422,8328,2019
227,5375,2015
7295,2492,2019
4479,5279,2024
7085,4126,2016
6695,7044,2024
897,3460,2021
1132,5739,2020
5973,4820,2023
2936,9089,2017
9708,6140,2016
1465,2454,2016
2679,4506,2023
5437,924,2021
8585,3885,2020
597,7785,2015
6006,5321,2017
8780,3435,2022
7632,6681,2016
3656,4693,2022
3967,8972,2016
1599,45,2019
5607,4214,2023
3406,8816,2016
3004,4685,2022
6173,3912,2021
5828,3587,2023
6917,9054,2024
8352,7901,2020
2545,1086,2020
538,2956,2024
4379,2084,2018
4701,9464,2018
7446,7178,2023
1361,1650,2023
4639,3375,2018
7234,5323,2018
952,1667,2023
6174,1335,2023
965,6237,2018
8655,5260,2022
9351,5724,2017
7938,3928,2016
7708,3200,2023
5439,4636,2015
9796,237,2019
7506,6294,2021
4240,6015,2016
1017,402,2021
2867,9408,2022
1583,105,2019
4352,4084,2019
5960,8409,2020
8795,8770,2020
1755,8456,2015
2867,6195,2019
5031,2565,2023
6485,4720,2023
8370,7902,2018
3094,5309,2016
286,1636,2024
5671,1964,2020
4956,2098,2019
1226,8262,2023
7930,4323,2023
5297,2415,2020
5781,8761,2017
6811,8840,2022
7409,9539,2016
7222,6132,2018
9289,7003,2019
5076,7390,2016
224,8225,2015
4156,8316,2017
8412,8863,2024
4122,4791,2018
1496,4495,2015
2668,2896,2021
6961,804,2022
2733,8523,2022
7542,92,2022
2590,4824,2018
7653,64,2024
7469,4151,2022
7606,6548,2019
6313,1374,2017
5483,6037,2024
7051,9487,2024
6119,8109,2015
3850,4469,2020
696,1742,2022
4046,9758,2020
2762,4121,2018
2257,501,2015
3204,743,2019
3602,718,2024
7865,4487,2022
5534,8939,2021
8882,2310,2019
2872,7435,2015
746,9025,2019
9686,4849,2016
2864,1273,2015
7158,9306,2015
7472,9431,2021
4394,868,2021
9363,2998,2024
2969,5326,2017
1811,7409,2017
659,205,2019
2288,8476,2019
6486,8544,2017
9261,7446,2018
6888,7771,2018
7088,6957,2019
1326,9128,2018
5647,9456,2022
6225,2987,2018
4971,5867,2016
5095,1278,2020
507,5186,2022
2860,47,2019
4497,1573,2020
1741,3034,2023
4038,6733,2017
4011,6041,2024
7122,7701,2015
1055,7611,2015
4258,194,2023
3978,2006,2017
2862,15,2018
6087,7792,2019
9899,3864,2019
3172,1591,2022
2282,968,2020
2311,8887,2016
5315,9476,2019
1999,9938,2024
484,132,2016
3735,3888,2022
2245,5895,2023
4037,6703,2021
535,9406,2023
5566,4088,2016
576,6175,2017
3460,5975,2016
9085,1176,2015
3563,7715,2016
1746,28,2016
6952,5123,2020
3597,5592,2015
2819,3611,2021
9445,7942,2022
263,3014,2019
6112,3191,2015
4889,615,2015
2606,3643,2016
2306,9014,2020
2586,3440,2017
1511,6170,2019
9415,7770,2020
6173,8906,2019
3207,4795,2016
8121,9435,2020
359,2632,2020
7142,5009,2022
1468,8119,2015
9170,9094,2017
3189,4053,2016
6345,3603,2017
3503,5488,2018
9433,476,2016
5667,8878,2018
5241,6957,2019
5986,9753,2024
2453,9190,2023
820,1261,2020
9133,3480,2023
1377,8333,2020
8172,1013,2016
2174,8696,2017
2878,7894,2016
3115,8662,2015
7988,4030,2018
8681,3926,2016
6252,5476,2019
7090,9755,2018
1049,5753,2017
9149,7124,2018
4749,7774,2023
4897,3525,2015
4873,310,2024
3594,9952,2021
6293,2357,2020
1222,2043,2024
4389,8573,2024
3666,4533,2020
8776,7260,2023
3017,4794,2015
8672,9068,2021
9649,4402,2016
8833,7514,2016
367,1648,2015
9308,857,2016
3261,9467,2023
8708,101,2022
6919,3949,2015
4798,2232,2022
4780,4479,2023
9966,4532,2020
2372,602,2019
2763,2911,2020
7838,6498,2020
6739,4866,2022
6913,4415,2021
7974,3510,2021
1537,7990,2017
3302,3623,2019
809,8983,2024
4433,3294,2015
4107,9203,2018
6261,6167,2021
512,5362,2024
6518,10000,2018
5403,3105,2015
272,6651,2016
5137,4407,2016
5032,1007,2024
1236,2237,2021
3731,3682,2016
7871,2863,2018
9122,6206,2017
8842,2423,2022
9410,2370,2024
5345,1567,2024
7709,2578,2023
1387,5868,2021
9240,908,2020
3686,3805,2016
7531,9223,2017
3453,7965,2022
6170,8581,2016
6093,3298,2024
2051,8179,2019
1021,7451,2021
7913,4478,2018
3422,9813,2019
207,7630,2015
9388,2490,2016
6464,557,2016
7191,2278,2015
5974,19,2024
4184,8076,2016
9881,232,2020
1839,532,2021
5777,2979,2021
4191,5084,2021
7394,7337,2020
8055,4359,2024
7320,726,2021
3327,2539,2024
6746,4228,2024
3187,7429,2017
1070,8078,2024
1382,1397,2022
1767,6146,2022
8149,8806,2016
6958,7540,2021
9401,7857,2023
7984,6788,2020
467,9318,2020
9988,5485,2020
6625,2611,2022
3765,2762,2018
9419,5385,2015
4786,7396,2015
1204,4551,2019
174,5604,2017
5109,2647,2021
9815,3434,2017
9630,9573,2017
8706,4539,2021
6097,5608,2018
4750,5690,2020
7106,1445,2024
3875,2794,2016
5892,2675,2024
125,3283,2022
6180,3284,2015
6013,3159,2022
7716,6212,2022
9443,8007,2020
1882,986,2024
3586,696,2017
1681,9113,2024
9123,306,2021
7984,1019,2017
6099,8779,2019
3949,6820,2019
1506,4570,2022
8952,4285,2020
1288,9313,2019
4375,3355,2018
944,2398,2021
3790,5170,2016
49,5006,2016
4658,4573,2019
5843,4759,2021
1672,300,2023
1137,262,2019
804,5966,2015
2533,1328,2017
7357,8124,2016
7388,9831,2016
8966,7295,2018
7187,7949,2017
5377,7645,2024
1018,4865,2016
1790,6052,2020
9688,7543,2021
8925,2727,2022
3481,3422,2018
8638,3783,2016
6736,2017,2019
9265,68,2015
7136,5383,2015
4051,563,2015
9197,5017,2023
5266,8918,2020
5269,1366,2023
6181,5818,2017
1209,6989,2017
4720,7811,2021
4876,2976,2019
7511,4974,2015
3978,2972,2022
8783,1650,2016
6918,7011,2022
5232,4439,2017
2195,8200,2024
3258,9119,2021
3032,1403,2020
2735,7039,2023
7580,7059,2017
1318,8991,2017
9347,9670,2021
8607,5378,2024
2757,641,2015
1586,2446,2020
2797,1784,2023
9589,4314,2022
3193,7849,2023
7823,7554,2019
6290,8185,2017
1410,8125,2023
4473,7509,2019
6122,1437,2024
2844,9602,2022
1917,8705,2015
4387,439,2023
294,4885,2024
5620,5568,2018
2376,880,2020
5297,3489,2017
8684,9158,2020
2603,2856,2015
3740,4696,2017
6046,1116,2020
3853,8121,2015
7808,3317,2022
287,1899,2023
8319,6062,2015
77,2609,2015
3224,999,2022
4187,7625,2018
450,2969,2015
1758,8247,2023
9828,8029,2017
8863,4648,2015
9003,130,2018
7319,5962,2017
1374,3811,2019
2987,9,2021
3050,9367,2015
9871,4098,2020
7795,1374,2021
8644,2418,2020
8154,5671,2022
1785,1303,2020
1095,2116,2022
5596,1338,2020
