source_id,target_id,since
10025,6603,2020
97994,75984,2019
13697,92294,2015
57920,50778,2022
59587,47467,2016
80053,4521,2017
57251,80925,2022
87320,47046,2022
63913,34801,2016
71917,68334,2018
54368,90226,2024
80170,22906,2016
92114,10889,2021
27567,24555,2016
68981,75934,2016
14870,90377,2015
67106,9565,2016
1092,44883,2024
91561,4015,2021
22625,15388,2020
41888,64843,2017
22430,34994,2021
37853,81060,2017
73002,66362,2022
86543,47755,2023
22047,35228,2017
36473,39505,2018
20052,56664,2017
9638,94868,2022
35189,92062,2019
53233,89973,2023
70425,47608,2017
39424,60091,2021
56861,90092,2022
51890,16314,2016
63927,63404,2019
73733,5994,2022
62,88050,2015
3179,22441,2017
20777,88540,2019
62061,57077,2022
38646,93172,2024
94560,27701,2019
53329,19130,2023
89526,27328,2021
43059,34543,2019
79041,31934,2021
47961,25008,2015
15419,80059,2022
52229,95682,2015
37834,32218,2024
82835,48369,2021
16910,57112,2024
58736,77784,2016
13553,3645,2016
13715,99096,2016
24028,67439,2018
79240,82206,2015
92508,34587,2018
2865,29015,2016
99827,19023,2018
73203,69068,2018
22786,66514,2018
48344,99464,2020
73325,23884,2022
65718,75240,2018
92317,36038,2023
89507,6380,2020
74888,61176,2020
11203,98671,2019
70989,19069,2018
92703,61276,2019
70809,31054,2015
56121,69444,2018
75466,69412,2019
99228,69027,2021
16610,55672,2024
30695,78349,2019
23299,29921,2020
68249,12099,2021
34194,3975,2020
6822,80916,2018
87014,91676,2015
48926,59624,2015
44122,37168,2018
28144,1555,2021
59016,4020,2020
51688,18018,2015
61491,10604,2019
53122,41140,2017
14997,21687,2017
46563,71886,2022
60892,96063,2021
57721,65865,2016
44146,53767,2024
53855,2070,2019
54756,29817,2015
66817,33977,2024
83032,57588,2021
83219,7756,2021
83051,75548,2017
22344,14096,2019
20770,40644,2017
59650,63941,2023
96059,88927,2020
28120,10580,2024
55213,94861,2018
74302,84111,2016
56776,6617,2019
17833,47968,2023
7653,95517,2024
94560,84044,2019
53899,87803,2022
67516,27811,2023
86068,33359,2016
7267,23818,2019
15557,62778,2015
49058,38151,2015
9097,94473,2023
92413,23408,2024
30958,32978,2020
66750,33570,2018
15637,7483,2020
98734,56234,2024
97856,38618,2021
12077,77794,2024
52077,60386,2017
24468,97202,2017
66631,33903,2019
84556,45603,2015
5951,2105,2022
32068,70940,2021
29755,23510,2016
81637,15381,2016
17340,51362,2023
99858,12782,2017
16600,89908,2018
58199,11924,2016
13107,42939,2023
86397,84444,2019
55431,77881,2016
36904,1486,2019
29470,42187,2019
25737,13944,2021
61412,17374,2024
11651,583,2019
21371,20909,2018
72069,15953,2024
99716,80134,2022
61282,20889,2018
44845,55969,2015
86161,59283,2018
55721,61412,2015
98356,42473,2018
3196,3782,2024
1127,97838,2017
3387,48749,2022
98774,14772,2016
30937,37354,2015
84480,56951,2023
99651,94435,2021
53444,19043,2024
22565,35050,2020
40036,45545,2024
96735,87154,2017
20080,43298,2021
39408,43736,2023
90362,28709,2020
88693,53408,2022
66644,12490,2024
1600,43424,2022
62212,65228,2023
47450,30010,2024
59299,20838,2018
54342,86633,2018
69008,6013,2023
44175,8186,2016
59703,13248,2015
49918,95562,2022
76747,90314,2016
21393,47590,2024
90375,75273,2015
93485,63562,2017
4165,6710,2016
80993,93251,2016
85899,49181,2021
73282,49140,2020
65000,85415,2020
88783,31611,2024
59991,76033,2023
49848,26946,2022
77685,24248,2020
50954,14312,2018
58004,7084,2018
27228,8960,2019
70861,59303,2015
99083,81601,2016
62607,45393,2018
80686,65160,2016
32560,41833,2020
62529,28215,2024
44530,97844,2023
49384,25567,2024
95164,77360,2022
35479,9518,2022
24497,7127,2017
70702,3601,2019
92593,10103,2020
36857,23608,2020
43753,6492,2016
60781,12196,2022
78547,40520,2015
66174,55278,2023
89853,66213,2016
19001,9602,2022
64125,98059,2022
4989,88384,2023
7181,28519,2023
52817,64181,2019
52333,37928,2017
87208,94942,2024
56201,78113,2019
55474,94101,2023
52149,64183,2016
70461,50611,2024
63694,95299,2015
26198,52394,2015
83874,58738,2020
10693,60641,2020
46267,12728,2023
80164,60934,2020
69556,76636,2022
75751,41834,2018
23076,25655,2020
90055,98055,2020
22495,13296,2018
99193,4978,2017
15046,78639,2022
77241,36532,2018
85252,95366,2022
86008,19113,2020
42476,3175,2022
19162,31303,2015
33125,13953,2022
33547,84012,2021
21376,94865,2023
93525,53457,2022
35184,40656,2020
49822,68495,2022
11893,14474,2023
11611,40239,2022
4034,83704,2016
13915,3110,2019
80296,26897,2015
70685,83969,2017
63856,87614,2017
63580,14995,2019
22178,31543,2022
31057,8944,2021
86855,48700,2018
65786,27126,2017
900,91179,2021
45556,97526,2017
62114,97260,2017
69181,83618,2021
34756,72445,2019
73175,55462,2016
11560,25443,2018
10071,55483,2018
39743,86159,2016
50441,63078,2021
97858,4209,2015
19214,33208,2023
47218,78660,2021
59612,57237,2024
91025,53740,2024
90228,31823,2021
78819,60541,2023
65288,17608,2015
47223,44603,2019
67712,88897,2019
1637,91653,2015
79820,80558,2016
95568,84860,2016
97888,74170,2015
13465,70643,2015
57892,98282,2017
53016,80284,2022
33219,30703,2021
65115,31292,2018
87712,66143,2023
50408,51293,2015
86376,60092,2019
69960,62935,2021
52721,10921,2015
7462,1352,2016
46767,7704,2018
62713,97283,2018
86193,79540,2024
28770,85805,2019
67391,16196,2020
16563,94303,2021
22466,75029,2022
69609,46968,2022
38645,55127,2017
69117,12953,2020
50243,39821,2019
98302,47746,2017
66663,10931,2017
61292,27730,2023
77994,88447,2024
6787,8299,2018
91807,84169,2024
28702,25848,2020
74035,81560,2022
51623,82188,2015
15499,33566,2019
37116,22958,2016
22741,18166,2023
26417,362,2023
96335,16685,2020
47758,35116,2024
79639,84449,2021
64055,29065,2015
79818,73024,2017
98778,15245,2021
97652,17858,2024
45217,16147,2021
98032,78055,2017
93438,77935,2016
88567,76402,2019
48967,18670,2017
23861,47341,2015
1608,90351,2015
76648,87656,2018
2460,11498,2019
32465,46455,2021
33822,58414,2024
21724,29764,2019
76286,56763,2023
21752,15948,2021
53298,80098,2022
17377,1284,2019
65074,99767,2018
40887,9222,2023
66001,69162,2018
48701,76284,2023
313,46212,2019
97998,31073,2016
71394,26716,2023
98288,73190,2016
16971,23201,2017
51598,30846,2019
23371,8999,2019
13663,3648,2019
99133,77617,2021
11138,52654,2022
83229,31487,2018
26539,18440,2024
51727,93426,2019
49794,47370,2024
35957,41427,2017
29704,22967,2018
91696,48319,2023
84367,51509,2019
68004,89876,2024
31050,60067,2017
24291,71066,2021
25153,17009,2015
36225,36139,2023
57361,94341,2017
15679,91516,2015
93097,45505,2024
43160,38739,2022
15856,22974,2024
70570,18042,2018
23269,316,2024
28769,96062,2021
81252,93643,2015
18849,26227,2016
13114,31866,2023
58903,81515,2024
40105,16534,2022
38497,19503,2018
16552,13940,2018
15565,8947,2015
1154,82045,2016
26825,51253,2021
59932,66717,2022
4672,36830,2015
28492,59866,2023
62567,11516,2021
5452,72668,2017
66678,50174,2016
66848,29440,2016
7428,31619,2022
62903,44039,2020
69864,69968,2023
52782,10883,2023
34996,77868,2023
47282,96835,2019
72481,23462,2015
88343,15076,2023
38066,88794,2015
91995,14030,2019
89039,2101,2017
11541,65224,2021
42742,80073,2021
32690,97338,2024
91652,26835,2016
8997,23879,2020
18353,26921,2020
23973,92654,2015
7162,98218,2018
56544,67530,2021
75667,99458,2018
87463,16151,2021
74162,36741,2021
89331,58689,2019
69657,56229,2019
89834,25845,2021
30610,30706,2022
47131,94400,2016
68224,27916,2015
37442,69179,2024
73146,34829,2024
53848,66112,2016
67567,69669,2020
72558,7019,2015
2974,51328,2016
52861,60621,2015
63571,67566,2022
89510,48124,2024
56558,10304,2016
97752,97778,2021
43115,17389,2018
15401,41751,2018
55613,42106,2021
86983,86012,2022
46860,78776,2019
94284,82438,2018
1478,66348,2024
95143,67362,2020
85811,97627,2022
8602,79894,2019
28934,51354,2019
41925,17722,2016
96920,37106,2016
1988,12651,2023
83266,53372,2016
18255,9577,2020
7712,56041,2020
51557,504,2024
85952,86550,2020
5134,20451,2022
80202,71689,2017
44671,63919,2018
34272,79721,2021
83673,78172,2015
53539,22082,2023
31694,10394,2020
73500,33817,2015
38411,83195,2021
18792,89969,2023
80129,74518,2019
67731,99150,2018
70803,31610,2022
36471,87754,2020
65200,93440,2019
5889,93185,2024
15986,75061,2023
89079,45215,2024
27608,5386,2017
98918,4074,2022
19551,48086,2017
58584,57124,2024
62011,28866,2018
77248,66697,2021
98210,20926,2024
98280,78419,2024
79407,16962,2019
35269,91261,2019
45754,94460,2019
88191,28712,2024
32500,91009,2016
51312,16178,2017
72387,81839,2022
42195,99440,2020
4743,5173,2016
57812,4319,2023
92789,14388,2018
85832,90188,2021
59079,21710,2022
96365,1142,2024
12482,91649,2020
87875,20019,2023
5847,31350,2017
49735,35352,2020
24145,25520,2020
69596,38568,2019
70905,41222,2015
4595,58863,2017
77575,42194,2020
86993,41525,2017
18302,17731,2024
60459,93467,2017
81792,47856,2022
35026,38817,2024
72965,10647,2017
22423,11065,2018
13103,10340,2024
28176,99363,2019
46492,42949,2019
93921,99776,2024
45958,68021,2021
45161,81504,2024
9432,47770,2017
27648,74495,2022
69490,29314,2017
3437,59787,2020
49200,56014,2017
54165,72470,2015
67882,9756,2021
26876,26987,2023
46606,18181,2017
3603,91952,2018
35721,72762,2023
52029,99256,2020
60720,49797,2021
96812,40683,2015
87582,40654,2018
31960,47363,2019
66684,16958,2015
52306,8026,2023
7411,76044,2015
88808,77980,2018
16631,97679,2015
72447,75914,2016
9500,43523,2023
75134,87388,2021
36781,93499,2015
20355,53535,2019
66650,71117,2015
89901,65671,2020
42335,11809,2017
42365,13213,2023
23782,8154,2020
66928,31116,2018
7913,51829,2022
89705,3438,2019
26437,38588,2019
96086,86792,2023
98238,49864,2016
76203,8733,2021
35774,83207,2020
40481,87507,2022
22245,85305,2019
52415,46389,2016
6855,66206,2021
21056,36696,2017
77614,4754,2017
70451,98802,2021
94441,66942,2022
97041,29007,2020
89830,12688,2018
43187,3090,2023
28571,80781,2016
45029,80129,2020
8137,34364,2017
49264,53342,2017
29968,32517,2017
42489,56724,2018
54329,13930,2020
86672,89348,2019
29042,181,2021
49908,29801,2022
27667,25787,2015
57885,14255,2023
41007,75788,2019
24459,47410,2019
49523,14552,2015
64882,80886,2015
3568,13002,2020
2080,57515,2017
20539,83350,2023
32814,63676,2019
64800,24521,2021
53333,29508,2015
67065,25005,2019
85536,89827,2020
78474,23249,2015
2537,45820,2015
36860,24151,2017
62404,53116,2021
20639,34464,2021
80544,72897,2024
85802,72705,2015
16667,45970,2016
42201,50477,2018
61017,15238,2015
73424,77077,2018
56832,93237,2018
3663,41890,2019
32350,48193,2023
74901,45098,2015
79476,2724,2022
49178,5848,2019
29061,15669,2015
95341,52891,2015
73715,75346,2019
83305,58847,2016
71581,77752,2020
63643,62689,2018
89714,73633,2021
40924,25755,2021
67639,60056,2019
25765,99691,2015
46721,25266,2016
51861,81832,2023
96898,69330,2023
10518,81839,2017
92222,24156,2018
44780,18740,2017
4597,38315,2018
35011,22028,2023
70904,4211,2022
96718,42869,2016
93265,42177,2021
47687,31000,2019
24279,96682,2017
53988,53594,2018
12338,81353,2024
88397,16866,2019
42921,78788,2022
81391,47329,2024
50769,1117,2021
51441,73134,2023
90033,66350,2017
17525,42582,2022
95396,27322,2020
65756,92001,2017
38663,81252,2023
29672,20247,2016
41132,45399,2023
87021,58633,2020
16830,37587,2020
64528,19325,2015
23709,37625,2024
18751,18217,2020
29318,86951,2021
82504,39225,2023
38924,42724,2021
57073,55449,2016
34064,67717,2023
46952,45769,2022
92775,56521,2021
35393,38215,2022
23202,74897,2022
96404,65790,2015
64627,30040,2021
62790,60429,2017
1874,47550,2015
92348,41210,2023
4752,96113,2016
45156,18555,2015
27563,85607,2016
79446,56839,2018
47393,39144,2024
59502,33702,2019
45029,58766,2021
35881,64192,2016
68174,48037,2017
50393,20789,2023
59351,43577,2015
45689,48491,2016
23183,70730,2019
36407,40064,2015
11114,74856,2022
32862,97654,2018
35597,59051,2022
83344,62213,2022
30760,4184,2019
77886,77972,2023
35710,96585,2022
37437,16244,2017
48050,77759,2021
41289,23801,2022
70811,17503,2018
98453,33700,2023
73111,64920,2023
24149,13844,2015
47423,55414,2020
52107,61196,2018
73719,58032,2018
25067,67015,2023
32090,90654,2020
50640,77800,2020
1158,89437,2019
43885,5670,2024
87098,4218,2018
99019,47819,2019
78251,49541,2016
59396,18823,2024
39011,62739,2017
81769,84603,2020
53879,66332,2022
77234,33933,2023
46783,25687,2019
53259,44410,2022
31417,59965,2018
36960,82516,2022
32969,19296,2021
5516,41703,2020
82482,1997,2024
98086,63409,2021
78427,24126,2019
86343,80078,2024
48229,58794,2017
35735,9855,2022
14507,77272,2015
69147,88136,2021
74540,94621,2019
92247,57762,2017
48669,49072,2021
2858,93873,2021
30352,1273,2021
18625,54704,2023
84800,62828,2017
13078,71978,2015
95023,50002,2024
60148,97440,2016
40802,72532,2015
58108,88738,2016
53497,53397,2024
32869,86438,2024
78010,20460,2019
64565,47154,2019
85072,21410,2017
66446,6333,2021
95698,45446,2017
54189,32003,2023
84132,27060,2018
75568,44850,2024
81649,84097,2020
79027,37092,2024
73183,17496,2023
14615,28373,2016
11039,72300,2020
42064,2923,2015
49647,59994,2016
13857,12785,2015
38802,19155,2018
45119,61927,2018
59934,47390,2017
56681,8706,2016
52094,53198,2015
45429,13746,2021
58244,55711,2019
87232,42290,2023
74675,21691,2019
84713,36032,2020
42256,87870,2021
68330,32208,2019
53821,30774,2024
17713,27409,2020
39506,5149,2016
36699,38044,2023
85580,84955,2015
16769,20712,2019
64115,13671,2023
78167,83676,2016
35187,28902,2023
36529,19593,2021
60554,57542,2018
81558,45001,2024
86052,91273,2016
74412,89370,2021
38932,98972,2016
28337,81398,2015
82293,28445,2022
72598,6152,2020
435,39812,2020
32427,45574,2024
23505,34119,2020
36045,81170,2024
79339,32806,2017
3169,31577,2015
64832,52621,2018
99045,20115,2018
90993,67378,2024
97036,56605,2017
84742,49992,2023
22266,959,2017
71728,2959,2020
91968,37718,2023
18352,99192,2021
47111,17780,2015
20704,55958,2018
69154,53178,2021
85010,85750,2023
88345,17160,2019
81205,58476,2021
12776,71386,2019
84799,70699,2021
88378,77925,2020
76347,64456,2017
90406,43793,2016
19293,60067,2022
41021,7579,2022
88878,77962,2018
92013,36769,2015
97453,40280,2024
40254,77509,2018
85394,15268,2017
79296,48130,2016
16355,59021,2023
63325,7978,2022
18609,66775,2020
17209,4964,2019
94506,94545,2021
58106,40029,2018
20168,8967,2016
59582,89467,2020
65037,85039,2015
23152,49536,2024
67152,51244,2022
44865,71686,2016
52765,90438,2021
2825,42046,2015
69785,91238,2020
25121,3137,2022
6986,98747,2015
81577,97603,2016
61215,24959,2022
85459,46224,2016
16575,67891,2019
86817,18102,2017
52248,64135,2019
50085,64327,2022
95536,95136,2022
11898,9496,2016
21101,57621,2020
21583,86848,2018
29531,60855,2018
78529,65783,2019
43625,27683,2021
25006,51483,2015
49360,1535,2021
8347,75179,2023
89972,88225,2017
48081,50874,2018
1853,18707,2020
58764,57618,2024
5026,55954,2023
94809,19548,2024
27321,8910,2017
30722,10805,2015
58577,59782,2016
13555,61140,2015
99000,37725,2021
144,97616,2021
82720,29347,2021
1087,3313,2023
51785,51905,2019
8193,15867,2015
16990,37805,2020
90676,43559,2022
81642,70367,2019
56751,36945,2019
61622,55051,2016
67641,74006,2016
7413,7862,2015
69402,82072,2020
18998,81916,2024
40439,26539,2020
23098,7443,2019
7580,82112,2022
62676,44632,2024
47014,23336,2020
23496,10296,2018
81392,81292,2020
47540,52579,2016
30043,6532,2022
42474,62034,2023
56004,33581,2015
58677,57842,2021
31445,72247,2023
15504,53363,2018
22672,70637,2017
91741,36655,2022
25484,32256,2021
4849,61100,2015
89427,17921,2022
27154,7251,2021
94544,60577,2019
86231,45918,2024
82726,60509,2023
3323,49891,2016
70061,96012,2020
57204,42742,2018
44251,48763,2019
38840,77739,2018
38187,10583,2018
99487,9298,2023
95484,5187,2015
78333,52757,2022
76575,90034,2016
25788,43725,2018
93114,78155,2016
10836,62279,2022
64867,57216,2021
42682,79376,2019
71557,33296,2015
16185,15821,2022
2349,87549,2017
66129,71901,2017
86398,79984,2022
1315,20153,2020
11883,1857,2024
39275,24783,2024
41106,66500,2023
16300,74157,2016
52033,52420,2023
52268,31843,2015
60207,89560,2015
46423,59099,2016
94152,90622,2015
63742,488,2015
98549,70398,2021
75139,4693,2015
40785,78931,2021
25976,48216,2024
10855,68712,2023
62302,43110,2019
37315,56001,2015
61331,78316,2020
87274,12634,2024
43460,99570,2017
18499,75141,2022
97848,49804,2021
12194,12662,2016
1561,1939,2021
85141,28927,2021
55434,64873,2018
76102,93649,2020
48792,90486,2020
62929,88512,2016
9343,15203,2019
15285,34365,2018
3532,85371,2017
80063,14000,2015
7143,39627,2024
18768,20690,2021
27400,97104,2017
52426,39993,2020
55081,64012,2020
86975,1952,2020
52335,80683,2019
20780,23173,2018
7766,27364,2017
56703,99162,2015
36687,91147,2024
70347,87729,2016
77921,13078,2024
87242,45188,2015
1938,37621,2020
2339,29633,2020
4290,52389,2023
1095,64102,2015
99501,93873,2018
62725,97896,2020
15734,70311,2016
64084,38832,2021
84372,3592,2024
78059,66062,2015
81251,19346,2021
77388,40289,2019
78906,8200,2015
36246,19066,2020
38699,62646,2017
26512,61946,2024
75354,36125,2018
77325,72370,2016
50504,72092,2017
32789,76774,2020
21798,64609,2017
37887,4458,2017
70616,96063,2021
27055,21290,2024
27249,48607,2023
18732,31829,2024
26254,21979,2017
1684,91029,2021
77573,71527,2021
3696,21824,2024
67110,41626,2024
12988,33674,2024
98978,33988,2017
54487,75099,2020
25085,26642,2022
72026,30685,2024
52959,34282,2021
59577,89024,2020
67389,88512,2018
18869,33136,2017
93236,62287,2019
55725,10742,2016
59847,21913,2023
91827,29032,2021
13089,5033,2024
66852,25038,2019
58481,68593,2018
6738,68373,2018
12474,36659,2016
32910,64754,2015
59278,23855,2020
42911,2981,2016
65681,97924,2020
94073,42580,2022
61892,74658,2017
85005,13230,2023
64533,54001,2021
83772,32735,2018
77469,50154,2024
23285,3766,2019
13475,39096,2016
18099,49229,2024
25451,18170,2024
71766,98070,2024
33050,99430,2016
54429,22628,2022
65912,75628,2017
34823,93070,2017
55128,6426,2024
8745,13610,2024
59757,9750,2023
76816,11822,2023
67984,35348,2018
14611,84437,2024
56903,4547,2015
73446,72071,2024
58805,83824,2017
50973,22529,2022
510,44691,2019
30120,40677,2020
98044,67853,2019
69327,42069,2022
42036,25011,2020
59237,44750,2022
78228,14665,2017
26295,72371,2015
10755,30066,2022
84673,66919,2015
11004,87524,2017
93880,58597,2019
8216,25462,2024
96141,95106,2023
43598,18552,2021
15108,96408,2016
85677,75708,2022
98341,85230,2020
64205,18321,2021
29428,6000,2017
30573,94132,2021
84885,94024,2022
68392,43857,2021
10264,42962,2017
90096,8587,2019
68841,33783,2021
20529,30285,2022
59155,82420,2017
92201,15587,2018
62900,94346,2024
53994,23487,2023
42353,20925,2023
88527,31535,2021
30985,57315,2015
35047,33934,2019
75961,71115,2021
9166,11198,2018
18347,70255,2015
75967,12369,2017
13339,16393,2016
86386,16730,2019
55151,10481,2018
61135,96471,2020
91906,17603,2022
24921,64303,2019
86450,31855,2017
79344,29419,2021
65159,67372,2022
91896,48674,2018
77476,57593,2023
89209,5798,2017
15074,5534,2019
29272,89034,2022
93239,25426,2021
88468,51259,2015
15336,81741,2022
54898,65257,2024
54320,14633,2021
63465,52975,2017
20820,80724,2022
38956,25290,2019
55708,38447,2016
15046,46936,2021
67334,17424,2017
42312,43007,2015
56426,80558,2021
13723,14580,2024
21816,89546,2022
35563,65467,2021
98459,60890,2019
26883,79535,2017
98887,98456,2020
62330,8145,2019
12432,74693,2018
27501,82007,2022
20562,31764,2021
78665,82033,2016
64265,8308,2019
60545,57187,2018
2503,96249,2017
17244,2570,2021
37506,47816,2017
13813,48563,2017
9900,14012,2018
87942,60071,2023
33276,59763,2018
53855,50025,2022
78653,33565,2016
48772,83079,2023
70871,80518,2023
79997,85720,2016
84520,2620,2017
52534,64958,2022
24231,20476,2015
7786,67251,2024
52422,72364,2021
92159,52738,2018
51892,66146,2024
56308,40761,2024
52176,67377,2016
88038,25724,2020
93431,62511,2016
20364,960,2022
51269,48500,2017
27485,32853,2018
8277,25259,2015
29141,27688,2019
27870,73417,2020
84013,17205,2023
4484,93445,2019
30435,29542,2019
83183,7298,2024
63908,82497,2022
33437,13653,2017
1508,3437,2022
14166,81222,2022
26334,37457,2020
92602,66472,2021
88774,1920,2022
74889,21704,2016
90765,25733,2022
6675,76265,2019
2963,45576,2021
55469,26614,2016
15613,50107,2018
56379,28492,2024
72065,60487,2018
8360,97318,2024
53867,95617,2024
94049,60142,2018
81936,12513,2016
64651,24402,2020
29408,8722,2017
3824,62936,2020
33838,97128,2022
20361,97538,2016
96565,46954,2020
36457,55526,2016
82319,38750,2016
95470,38876,2024
54547,97669,2022
31509,66699,2017
4145,35366,2018
8523,19212,2016
57258,58293,2021
61088,21929,2016
68701,45663,2015
36691,73233,2021
55937,78960,2019
95544,94434,2020
64373,74393,2020
28381,30001,2015
98170,44864,2015
74576,90910,2016
39215,9438,2021
66566,79099,2016
64382,50926,2019
68529,55703,2020
22840,48150,2020
48182,34546,2023
79965,8569,2024
42625,12572,2019
19146,16820,2017
37785,10241,2018
10705,22083,2024
5847,95662,2018
89216,56507,2015
20269,38084,2018
95020,49355,2015
38482,12533,2023
389,9093,2020
72763,73873,2015
44714,90493,2021
16484,51797,2018
76808,45117,2023
83153,362,2016
80133,65772,2017
16577,36563,2017
9742,68958,2023
11115,9072,2019
35234,33562,2015
71500,98377,2018
10910,17733,2015
13221,57719,2023
37246,10299,2023
72754,77882,2019
52989,62125,2021
62347,75600,2020
5001,13617,2019
30307,19224,2015
99434,75405,2020
7371,5201,2017
34662,97688,2019
10338,19408,2017
83528,71156,2022
43121,73445,2020
26083,29450,2017
86539,4656,2018
68850,24222,2021
75565,86683,2017
5335,86885,2017
5173,65273,2024
41765,20449,2018
79118,87141,2015
12148,14779,2024
57482,19874,2023
42650,86885,2019
90073,1388,2015
39130,64936,2023
97227,11911,2022
77288,4791,2023
19486,46000,2017
8019,79972,2020
17997,51158,2017
67765,29940,2023
49733,36325,2018
11532,44934,2018
56810,56801,2024
63792,4212,2024
97484,6054,2023
97698,46730,2017
27032,18073,2024
29152,17430,2015
12353,4155,2020
23501,71218,2020
96169,63737,2023
23185,45646,2023
45612,27983,2021
40383,99012,2020
70433,65044,2023
48225,17082,2022
25490,87552,2022
39768,69369,2022
39444,46759,2018
69699,17495,2016
73814,65922,2016
78191,84827,2017
32982,88235,2022
65080,16830,2019
38274,49548,2023
59351,20479,2017
70165,3490,2016
39429,79683,2021
7631,66458,2017
5458,51777,2018
39860,73533,2018
56720,10034,2020
83304,39925,2015
84611,6706,2018
20185,46356,2020
60987,50985,2016
90242,61959,2015
76321,60592,2018
66817,29969,2023
71759,57854,2020
85289,85490,2023
35382,99979,2020
71093,44848,2016
12388,46358,2019
13001,14397,2017
15343,52001,2022
79996,80731,2019
39258,88066,2022
82489,57533,2015
21635,27834,2023
93659,30525,2018
57672,75165,2018
17600,22259,2021
38635,19428,2019
11500,13468,2015
3196,51844,2021
33650,15365,2017
43839,5666,2017
73729,69473,2024
89329,52654,2017
9747,62980,2020
20446,10023,2015
40458,64687,2023
72512,45280,2015
52286,75459,2017
11368,89189,2023
11698,33488,2022
31429,78109,2018
41158,31356,2019
82887,51039,2016
5784,8735,2023
55532,45906,2021
49110,75695,2016
58196,71521,2016
8725,81469,2020
88465,33087,2018
77156,53062,2020
74532,82965,2024
90739,43253,2018
55967,37196,2018
70588,21596,2021
51492,31989,2024
91785,50711,2016
25172,89576,2018
89370,33703,2019
90125,74060,2024
45716,86564,2019
41158,71188,2020
61003,76152,2018
84258,88354,2019
5191,49662,2016
24934,17557,2019
36208,99352,2018
93942,1414,2023
89,43894,2021
6582,48919,2015
39549,69127,2020
45215,2909,2016
72835,41857,2020
57466,77061,2021
66567,24300,2024
62549,39193,2023
88473,86033,2019
99561,71314,2023
13676,45286,2015
70189,2707,2020
23555,73867,2023
47916,36518,2021
36794,87571,2019
14509,21214,2017
62166,89422,2016
29200,89171,2023
82569,53757,2016
39612,8362,2016
6967,52238,2022
46468,48987,2024
63472,43235,2017
89747,86101,2017
7468,12542,2018
38885,28217,2024
34859,28891,2019
61984,49444,2022
67700,6313,2015
11839,28871,2018
16531,63236,2020
37158,51411,2022
76869,17116,2022
74781,75692,2020
26471,40448,2022
35218,84400,2024
51471,6745,2016
34744,50783,2016
2785,76047,2018
67652,21647,2016
86913,33791,2015
62589,60462,2018
81750,41285,2016
91787,94746,2018
2294,32863,2016
73963,30555,2018
16009,41163,2021
26801,11483,2021
75229,49337,2018
6460,38103,2022
75186,25216,2023
54489,35416,2020
65627,93412,2021
22131,97037,2020
32702,16536,2016
85952,88142,2017
23789,98092,2015
93490,59696,2017
35532,41500,2019
59953,6466,2023
4634,44039,2024
8759,5328,2024
83375,24572,2018
63212,78584,2024
27636,67985,2016
91122,76175,2017
56629,83588,2023
94895,60987,2023
19797,15997,2015
23050,73986,2016
72160,9534,2024
35410,64777,2019
37338,63686,2019
39861,10616,2015
47681,36479,2015
18791,13029,2015
7359,72105,2022
87572,15124,2023
88551,26052,2024
9938,35994,2024
81820,13042,2022
63738,94365,2020
30542,23583,2020
2555,55790,2024
73177,71887,2020
54648,84975,2024
38517,57771,2021
31597,29673,2018
563,93472,2023
71508,63766,2016
14353,41732,2019
12538,86426,2024
88645,31708,2018
66815,4235,2020
64911,86167,2019
8220,70030,2015
20232,89963,2019
33536,45050,2021
95445,93389,2019
35905,48490,2018
48880,90679,2017
64160,32597,2021
27027,5916,2021
67280,38278,2015
90725,26733,2022
21254,71315,2019
16026,80120,2023
23449,40281,2015
27550,82222,2022
97022,90770,2022
85152,77042,2023
22874,74775,2015
99468,64663,2022
19819,28447,2020
778,21849,2020
94019,83642,2022
28053,77999,2017
473,90051,2020
52986,45429,2020
96807,43184,2016
80472,58617,2020
41264,96252,2021
1489,44254,2020
30912,69660,2021
32428,8594,2021
980,75707,2017
93401,35943,2015
38369,94026,2024
9940,85770,2015
59686,23321,2021
58402,34306,2023
47207,84165,2018
69765,67786,2019
56610,89272,2018
36607,88549,2016
86824,90341,2020
50147,80969,2024
33564,27809,2016
60614,57998,2024
53319,96953,2021
30633,48130,2016
3702,77423,2017
38964,68164,2022
96696,60636,2018
65360,76113,2018
84307,20220,2021
70940,33722,2016
27644,40581,2024
71069,83533,2021
8145,24948,2024
36266,36693,2023
72260,85857,2024
96561,65442,2023
94087,63296,2018
55604,53292,2017
47124,51212,2017
26948,2744,2021
63834,4909,2019
15232,1259,2022
48347,76122,2022
90526,79904,2017
4970,7251,2022
90555,41960,2018
79323,8031,2019
8408,85009,2020
75293,56248,2021
11051,47986,2017
12258,34922,2024
55832,70955,2021
11465,60846,2021
3860,84143,2020
65947,40566,2016
98756,21813,2015
4225,68129,2022
63954,38604,2015
62746,31138,2024
34506,57531,2016
96952,24521,2018
31809,12678,2015
37112,84777,2024
36728,62759,2021
49789,7861,2017
78678,79109,2021
31194,28938,2018
84373,95376,2015
23834,63115,2023
60531,70230,2015
8097,72083,2016
24020,85649,2024
59705,69782,2023
38973,97206,2023
89486,83031,2015
30102,65246,2017
57542,93733,2021
48936,21282,2018
64654,10093,2016
88394,36769,2023
6579,99769,2021
59010,97861,2023
92908,17274,2019
27113,38136,2017
72453,33539,2019
28836,18714,2024
31679,1531,2022
